ID	adj.P.Val	P.Value	t	B	logFC	GenBank.Accession	Gene.symbol	Gene.title
A_23_P62890	7.29101701724071e-20	5.61599527008593e-22	11.2298206878748	39.3407932554631	2.84972088805555	NM_002053	GBP1	guanylate binding protein 1
A_24_P82957	7.92019358094475e-20	6.19942180065841e-22	11.214245105152	39.2434756950797	1.29014860288889	NM_018683	RNF114	ring finger protein 114
A_32_P110433	8.08927698661933e-20	6.37868861755064e-22	-11.2097523834988	39.2154075622408	-1.34269585937778	NM_177538	CYP20A1	cytochrome P450 family 20 subfamily A member 1
A_23_P423331	8.08927698661933e-20	6.38222184056722e-22	11.2096651075484	39.2148623209366	2.56555437241667	NM_032536	NTNG2	netrin G2
A_23_P47924	8.25568724611455e-20	6.56500529441236e-22	11.2052146601036	39.1870595518789	2.50809434738889	NM_002849	PTPRR	protein tyrosine phosphatase, receptor type R
A_24_P12435	8.26088015493596e-20	6.59489606032247e-22	11.2044986638913	39.1825867059215	2.05904208038889	NM_181782	NCOA7	nuclear receptor coactivator 7
A_23_P163458	8.45658017628106e-20	6.7913751006225e-22	11.1998713961278	39.1536808207089	1.47425882866667	NM_139265	EHD4	EH domain containing 4
A_23_P334664	8.45658017628106e-20	6.80387215979204e-22	11.1995816163665	39.1518706521233	2.25950421703333	NM_033247	PML	promyelocytic leukemia
A_23_P256487	8.6680544867457e-20	7.00104815563394e-22	11.195078563627	39.1237420870395	3.19303164391111	NM_014143	CD274	CD274 molecule
A_23_P379026	8.89021444616249e-20	7.20820705398774e-22	11.1904819317157	39.0950302872313	1.27699744988889	NM_019096	GTPBP2	GTP binding protein 2
A_24_P68222	9.77429252459925e-20	7.9859813560514e-22	11.1743280502674	38.9941393945802	1.11895145020555	NR_033381	CD99P1	CD99 molecule pseudogene 1
A_32_P170736	9.90446437859822e-20	8.12322366161889e-22	11.1716415554043	38.9773621983969	1.37436378726666	NM_175884	CCDC71L	coiled-coil domain containing 71-like
A_24_P381901	1.00661368714335e-19	8.31860252262414e-22	11.1678942118143	38.9539607602929	1.41556854295	NM_002996	CX3CL1	C-X3-C motif chemokine ligand 1
A_24_P653603	1.06617723577448e-19	8.9105778272854e-22	-11.1570545115381	38.8862740139103	-1.06346691133333	NM_001086521	C17orf89	chromosome 17 open reading frame 89
A_24_P151834	1.06624049155455e-19	8.94435688490268e-22	11.1564578581577	38.8825485295469	1.35346670591111			
A_23_P156957	1.07811854749992e-19	9.07761897979164e-22	11.1541257381092	38.8679870693455	2.29141839163889	NM_181782	NCOA7	nuclear receptor coactivator 7
A_23_P147109	1.08876031547331e-19	9.21847485790487e-22	11.1516975943374	38.8528264251357	1.16255213917222	NM_017723	TOR4A	torsin family 4 member A
A_23_P873	1.1742330766891e-19	1.00333633646057e-21	11.1383387260397	38.7694243165709	4.37097536301666	BC031655	THEMIS2	thymocyte selection associated family member 2
A_23_P207905	1.21038772311566e-19	1.03800362945335e-21	11.1329811040284	38.7359788994971	2.19358354102222	NM_003004	SECTM1	secreted and transmembrane 1
A_24_P127641	1.2772758670642e-19	1.10333182142634e-21	11.1233536816541	38.675883667957	1.96802197383333	NR_045116	C5orf56	chromosome 5 open reading frame 56
A_24_P388860	1.28151704353178e-19	1.11099179250268e-21	11.1222623136997	38.6690716411031	1.35551652201111	NM_003999	OSMR	oncostatin M receptor
A_23_P14124	1.31850667216234e-19	1.15128283969643e-21	-11.1166426832684	38.6339966726345	-1.24839056677778	NM_206827	RASL11A	RAS like family 11 member A
A_23_P121102	1.34173860413438e-19	1.17908736683206e-21	11.112877977101	38.6105004141206	3.99890359648889	NM_003865	HESX1	HESX homeobox 1
A_23_P132316	1.51993969985589e-19	1.36034769033162e-21	11.0903155956639	38.4697043386608	1.67894452842778	NM_152426	APOBEC3D	apolipoprotein B mRNA editing enzyme catalytic subunit 3D
A_23_P17837	1.65927122335423e-19	1.49022394463473e-21	11.0759254838851	38.3799238967009	1.85347941126111	NM_145343	APOL1	apolipoprotein L1
A_23_P16953	1.70513165473532e-19	1.54204690140407e-21	11.0705302736062	38.346266675912	3.37632270535556	NM_000867	HTR2B	5-hydroxytryptamine receptor 2B
A_24_P82948	1.7255074038932e-19	1.56585478695519e-21	11.0681120729673	38.3311817474035	1.27189046877778	NM_018683	RNF114	ring finger protein 114
A_23_P65696	1.74511910244241e-19	1.58909401538399e-21	11.0657867744062	38.3166767348017	2.99272889341667	NM_207581	DUOXA2	dual oxidase maturation factor 2
A_23_P65659	1.80094938035081e-19	1.64554890835684e-21	11.060276422028	38.2823051427687	1.88983140120556	NM_024490	ATP10A	ATPase phospholipid transporting 10A (putative)
A_23_P415411	1.85002760788162e-19	1.69616152654503e-21	-11.0554944429672	38.2524786110254	-1.27258804293889	NM_003545	HIST1H4E	histone cluster 1, H4e
A_24_P933565	1.90521445208333e-19	1.75641700960292e-21	11.0499837511696	38.2181088977787	1.47081951633889	NM_024989	PGAP1	post-GPI attachment to proteins 1
A_24_P549553	1.90521445208333e-19	1.75864121313707e-21	-11.0497839653147	38.2168628908821	-1.2008738455	NM_003316	TTC3	tetratricopeptide repeat domain 3
A_24_P740662	2.06486787743694e-19	1.92418233928505e-21	11.0355811302256	38.128291174872	2.43950993386666	AK022379	B2M	beta-2-microglobulin
A_23_P9472	2.06486787743694e-19	1.92532976378721e-21	-11.0354870040847	38.1277042335383	-1.09479137907222	NM_033305	VPS13A	vacuolar protein sorting 13 homolog A
A_24_P639441	2.10808964155612e-19	1.97220473529434e-21	-11.0316888442312	38.1040206209531	-1.52964267905555	NM_203330	CD59	CD59 molecule
A_23_P7282	2.1449533572027e-19	2.01338123465872e-21	-11.0284260393857	38.0836760694887	-1.16303637455555	NM_153702	ELMOD2	ELMO domain containing 2
A_24_P382187	2.30715231274454e-19	2.18002042835811e-21	11.0158687328881	38.0053847386232	1.28295683628889	NM_001552	IGFBP4	insulin like growth factor binding protein 4
A_32_P107372	2.31898001772379e-19	2.19842805809097e-21	11.0145408147929	37.9971062064379	2.76893449827777	NM_002053	GBP1	guanylate binding protein 1
A_23_P128050	2.51198889348997e-19	2.40490407678118e-21	11.0003627084958	37.9087248304499	2.33552191069444	NM_030766	BCL2L14	BCL2 like 14
A_24_P915196	2.79706433555885e-19	2.69527202322539e-21	10.982355638686	37.7964964195756	1.61738857448889	NM_153045	TMEM268	transmembrane protein 268
A_24_P319635	2.8661416009254e-19	2.78913665381394e-21	10.9769470598474	37.7627923675202	1.28187903398334	NM_021960	MCL1	BCL2 family apoptosis regulator
A_32_P213002	2.88733147294772e-19	2.82727440205066e-21	10.9748012533041	37.7494211865505	2.24305388556111			
A_23_P102965	2.93265129711259e-19	2.880796951977e-21	10.9718380541738	37.7309571502624	1.15299164988889	NM_015367	BCL2L13	BCL2 like 13
A_24_P335656	2.95590222757797e-19	2.91285466028826e-21	10.9700894269888	37.7200615626172	1.63986423528334	NM_003004	SECTM1	secreted and transmembrane 1
A_24_P772330	3.03832117030987e-19	3.00354823023117e-21	-10.9652445551418	37.6898746729796	-1.15135339794444			
A_23_P340188	3.17844303733081e-19	3.16131646761526e-21	10.9571544624617	37.6394717892676	1.97576509756667	NM_138819	FAM122C	family with sequence similarity 122C
A_24_P410706	3.23877324944864e-19	3.25220627536864e-21	10.9526748279271	37.6115649210515	1.99464041665555	BC033615	RUBCN	RUN and cysteine rich domain containing beclin 1 interacting protein
A_23_P121926	3.76878554677321e-19	3.84318107024306e-21	-10.9262826466316	37.4471803617424	-1.48532845055555	NM_005410	SEPP1	selenoprotein P, plasma, 1
A_24_P569907	3.85307444960342e-19	3.95316522880072e-21	-10.9218217330625	37.4194007571507	-1.1886143652	AK095780	ELP2	elongator acetyltransferase complex subunit 2
A_23_P29922	3.90908755459809e-19	4.03501412845595e-21	10.9185816468359	37.3992246302661	1.68260819844444	NM_003265	TLR3	toll like receptor 3
A_32_P21222	4.06357339003772e-19	4.20714867462664e-21	10.9119763484089	37.3580957668765	1.52809133787778	DQ786194		
A_23_P74290	4.20765649493704e-19	4.36944401663403e-21	10.9059911427924	37.3208309738969	3.73656395517778	NM_052942	GBP5	guanylate binding protein 5
A_24_P245838	4.24738373401056e-19	4.4239441393318e-21	10.9040309265427	37.3086269881479	1.46008919013889	NM_002409	MGAT3	mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase
A_32_P76035	4.75464645730808e-19	5.07091118096287e-21	10.882444147502	37.1742514933464	2.28080657606667	NM_033109	PNPT1	polyribonucleotide nucleotidyltransferase 1
A_23_P25994	4.90712804912912e-19	5.25050289774231e-21	10.8769387975989	37.1399872400215	1.37333687962778	NM_001008530	LGMN	legumain
A_23_P316960	4.92378030314871e-19	5.29735929331183e-21	10.8755333322565	37.131240283005	1.03138481997222	NM_000837	GRINA	glutamate ionotropic receptor NMDA type subunit associated protein 1
A_23_P380857	4.98957528443801e-19	5.39118863646282e-21	10.8727558236056	37.1139548427916	2.38554592843334	NM_030643	APOL4	apolipoprotein L4
A_23_P377141	5.17350056252679e-19	5.63056006586787e-21	-10.865882910188	37.0711849131904	-1.01603167613333	NM_015186	VPS13A	vacuolar protein sorting 13 homolog A
A_23_P38894	5.24807681075522e-19	5.72809082160578e-21	10.8631658286941	37.0542776601049	2.06038178866666	NM_018381	C19orf66	chromosome 19 open reading frame 66
A_23_P329870	5.4742029409223e-19	5.99197066225006e-21	10.8560396933073	37.0099375926085	1.79835341333333	NM_024599	RHBDF2	rhomboid 5 homolog 2
A_24_P230965	5.54898595327361e-19	6.09113124256186e-21	-10.8534425156711	36.9937785329516	-1.01412102920556	NM_020931	KIAA1586	KIAA1586
A_23_P304171	5.65376776099058e-19	6.24141262790615e-21	10.8495857500982	36.9697836230398	1.54315319207778	NM_001145642	RUBCN	RUN and cysteine rich domain containing beclin 1 interacting protein
A_23_P207106	5.67982285269573e-19	6.28788821126699e-21	10.8484117632357	36.9624798943165	1.10181601061667	NM_000747	CHRNB1	cholinergic receptor nicotinic beta 1 subunit
A_23_P3221	6.01476497326959e-19	6.70979748562443e-21	10.8381339461255	36.8985433459183	1.07506369344445	NM_021199	SQRDL	sulfide quinone reductase-like (yeast)
A_32_P114020	6.01476497326959e-19	6.72537328799354e-21	-10.8377669744818	36.8962606400412	-1.76358765108333			
A_24_P36898	6.01476497326959e-19	6.75247260541071e-21	10.8371305214692	36.892301682172	1.63119093547778	AL832451		
A_24_P277657	6.05970568058255e-19	6.82182228050738e-21	10.835513316143	36.8822422575028	4.1346336417	NM_006877	GMPR	guanosine monophosphate reductase
A_24_P248079	6.1954126957132e-19	6.9939170981014e-21	10.8315699598623	36.8577145023589	2.30697355814444	BC031319		
A_32_P119165	6.20535021869766e-19	7.02493423589573e-21	-10.8308695488127	36.8533580674608	-1.0518836725			
A_23_P156289	6.44180107090639e-19	7.35241585415454e-21	10.8236573353125	36.8085017447217	1.39799813097778	NM_003999	OSMR	oncostatin M receptor
A_23_P32404	6.85324417331621e-19	7.84339230862584e-21	10.8134238638369	36.7448622357134	3.03303086505555	NM_002201	ISG20	interferon stimulated exonuclease gene 20
A_23_P399001	6.91707063957101e-19	7.98047162918169e-21	-10.8106807601041	36.7278050351365	-1.0913404045	NM_016463	CXXC5	CXXC finger protein 5
A_23_P211345	7.42723455203951e-19	8.59295855180296e-21	10.7989724101268	36.6550072271247	1.01673089888889	NM_080647	TBX1	T-box 1
A_23_P22596	8.4086566523239e-19	9.8070838805287e-21	-10.7780416924331	36.5248977371804	-1.80323534150556	NM_015507	EGFL6	EGF like domain multiple 6
A_23_P1461	8.46241693223917e-19	9.90259834904957e-21	10.7765064872917	36.5153560881774	1.69559553455555	NM_001008211	OPTN	optineurin
A_32_P155563	8.46241693223917e-19	9.92256452590491e-21	-10.7761874384217	36.5133731526115	-1.41715878273889	BU153693		
A_24_P521994	8.47384129023832e-19	9.96238552536828e-21	-10.7755530285318	36.5094302283012	-1.15485951646111	NM_017644	KLHL24	kelch like family member 24
A_24_P829156	8.64541646181424e-19	1.01910606622565e-20	10.7719581650335	36.4870884344461	1.53694147977778	AK025221	C5orf56	chromosome 5 open reading frame 56
A_23_P105138	8.65265330687144e-19	1.02265743702382e-20	-10.7714071069823	36.4836637515281	-1.13656869733333	NM_001752	CAT	catalase
A_23_P119899	9.17197389419152e-19	1.08689621099348e-20	-10.7617559941304	36.4236888901167	-1.04248974659444	NM_004438	EPHA4	EPH receptor A4
A_24_P943205	9.21750324916954e-19	1.09516597684024e-20	10.7605551221705	36.4162268885953	4.75545031094444	AL831953	EPSTI1	epithelial stromal interaction 1 (breast)
A_24_P941699	9.3132545763371e-19	1.10944686068568e-20	10.7585025094394	36.4034726171824	1.14891224375556	NM_032373	PCGF5	polycomb group ring finger 5
A_24_P93251	9.41596720994216e-19	1.12755524639592e-20	-10.7559373477926	36.387534053861	-1.13609728309445	NM_001417	EIF4B	eukaryotic translation initiation factor 4B
A_23_P208779	1.04225730506275e-18	1.2563042717048e-20	10.7388042135295	36.2810927066046	1.19031977527778	NM_133180	EPS8L1	EPS8 like 1
A_23_P92073	1.06454646605991e-18	1.29470521646354e-20	10.7340324475543	36.2514522709691	1.08528110286111	NM_005485	PARP3	poly(ADP-ribose) polymerase family member 3
A_32_P86318	1.07234813407166e-18	1.3075377192192e-20	10.7324692903201	36.241742962257	1.01482968119444	NM_198490	RAB43	RAB43, member RAS oncogene family
A_23_P63896	1.0731581736031e-18	1.31412274872205e-20	10.7316730852424	36.2367975420255	1.22805830566667	NM_000043	FAS	Fas cell surface death receptor
A_24_P54863	1.0731581736031e-18	1.31521864292269e-20	10.7315409656474	36.2359769211058	1.25853518292222	NM_152400	C4orf32	chromosome 4 open reading frame 32
A_23_P7402	1.08933537932259e-18	1.34523594415363e-20	10.7279641956592	36.2137614906728	1.33884527256667	NM_178140	PDZD2	PDZ domain containing 2
A_24_P941912	1.09554728293485e-18	1.35973997757218e-20	10.7262643779933	36.2032042726517	1.74565607148334	NM_138287	DTX3L	deltex E3 ubiquitin ligase 3L
A_32_P34881	1.17581487744709e-18	1.47893092340462e-20	10.7129444414171	36.1204859063946	1.81076109646111			
A_32_P172803	1.17644577086465e-18	1.48582822590259e-20	-10.7122067884187	36.1159054641137	-1.39953168334444	NM_001039580	MAP9	microtubule associated protein 9
A_24_P188377	1.20682853852924e-18	1.53089152008721e-20	10.707469841178	36.086492658649	1.4747047435	NM_000574	CD55	CD55 molecule (Cromer blood group)
A_24_P829183	1.20682853852924e-18	1.53172799195872e-20	10.7073832344965	36.085954916658	1.63892947708333			
A_23_P152620	1.22877949007529e-18	1.5634204383033e-20	10.7041361558061	36.065794257025	1.58038118863333	NM_172088	TNFSF13	tumor necrosis factor superfamily member 13
A_24_P341938	1.25892584417734e-18	1.61355450137801e-20	10.6991313876337	36.0347222339619	1.92549894500555	NM_024625	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1
A_23_P112921	1.2955025609848e-18	1.67255452723269e-20	10.6934365833865	35.9993689241042	2.08927812731111	NM_181900	STARD5	StAR related lipid transfer domain containing 5
A_23_P116653	1.31258490522655e-18	1.69870189187956e-20	10.6909766007657	35.9840982886868	2.40268751079444	NM_138722	BCL2L14	BCL2 like 14
A_23_P75260	1.34712323509753e-18	1.74760116568613e-20	-10.6864758295193	35.956160657883	-1.20416263795556	NM_032023	RASSF4	Ras association domain family member 4
A_23_P55738	1.35334543377737e-18	1.76411385947841e-20	10.6849843084621	35.9469027539268	2.30310007990556	NM_001024912	CEACAM1	carcinoembryonic antigen related cell adhesion molecule 1
A_23_P37892	1.37124791246187e-18	1.7972387623375e-20	10.6820338224467	35.9285896285652	1.65751215193333	NM_133443	GPT2	glutamic--pyruvic transaminase 2
A_23_P38346	1.37124791246187e-18	1.8002787013018e-20	10.681765773862	35.9269259401203	2.53838355783334	NM_024119	DHX58	DEXH-box helicase 58
A_32_P109835	1.46557322802993e-18	1.93782720143665e-20	-10.6700872133574	35.8544474783636	-1.11489235500556			
A_24_P927166	1.51126236074699e-18	2.00295164286485e-20	10.6648434424847	35.8219081830402	2.89952165374445	AF085913		
A_23_P108501	1.52876669080294e-18	2.03091842168601e-20	-10.6626435915355	35.8082581626255	-1.00676051742222	NM_004438	EPHA4	EPH receptor A4
A_23_P393727	1.54704310146119e-18	2.06002246647309e-20	10.6603861456318	35.7942512390595	1.34441937919444	NM_201266	NRP2	neuropilin 2
A_23_P162679	1.60345810785502e-18	2.14514462927559e-20	-10.6539618402829	35.7543925508468	-1.20196192138889	NM_001417	EIF4B	eukaryotic translation initiation factor 4B
A_24_P45446	1.61504162001206e-18	2.16567778902045e-20	10.6524502584774	35.745014722095	2.99738799922222	NM_052941	GBP4	guanylate binding protein 4
A_23_P21838	1.70400163478138e-18	2.30622356159017e-20	10.6424723833629	35.6831175731453	1.58532666838889	NM_033133	CNP	2',3'-cyclic nucleotide 3' phosphodiesterase
A_23_P98350	1.7821787258994e-18	2.43426039836573e-20	10.633897131474	35.6299290744475	2.15878364311111	NM_001165	BIRC3	baculoviral IAP repeat containing 3
A_23_P104138	1.78912331397399e-18	2.44932527157072e-20	-10.6329178944169	35.6238557461781	-1.27836657641111	NM_178549	ZNF678	zinc finger protein 678
A_23_P432610	1.79551278851811e-18	2.46367177144094e-20	10.6319909223621	35.6181066553183	1.12150847368333	NM_153029	N4BP1	NEDD4 binding protein 1
A_23_P134744	1.80531241774778e-18	2.48274792224645e-20	10.6307666590242	35.6105138867249	1.06805854520555	NM_024787	RNF122	ring finger protein 122
A_23_P378588	1.83944168136625e-18	2.53680950360907e-20	10.6273474311199	35.5893089107388	1.55913022495	NM_178815	ARL5B	ADP ribosylation factor like GTPase 5B
A_23_P152782	1.83944168136625e-18	2.5411565311543e-20	10.6270756604372	35.5876235225719	3.26647644977778	NM_005533	IFI35	interferon induced protein 35
A_23_P61050	1.85664060654954e-18	2.57211226540318e-20	10.6251536541306	35.5757043868829	2.89136438461111	NM_152649	MLKL	mixed lineage kinase domain like
A_23_P101960	1.85996688483404e-18	2.58691249769539e-20	10.6242428639825	35.5700563341348	1.061876724	NM_006887	ZFP36L2	ZFP36 ring finger protein like 2
A_32_P450879	1.87333870180983e-18	2.61135247983595e-20	10.6227501737371	35.5607999362105	1.18516899493889	BC009353		
A_23_P342000	1.89776439295971e-18	2.65131895108975e-20	10.6203389660372	35.5458481260001	3.05573108301667	NM_144770	RBM11	RNA binding motif protein 11
A_23_P370682	1.91324324960172e-18	2.67891046580962e-20	10.6186954140329	35.5356568418413	3.95947692322777	NM_138456	BATF2	basic leucine zipper ATF-like transcription factor 2
A_23_P120710	1.98533559731592e-18	2.79223611310531e-20	-10.6121174915947	35.4948712865273	-1.05244804321667	NM_003316	TTC3	tetratricopeptide repeat domain 3
A_23_P306148	2.09654298179922e-18	2.99440760178391e-20	10.6010179592713	35.4260595970505	2.18049714817778	NM_002675	PML	promyelocytic leukemia
A_23_P89621	2.11781058122884e-18	3.03138758469466e-20	10.5990688532471	35.413977329269	1.02592339521667	NM_003655	CBX4	chromobox 4
A_23_P42353	2.22666733684799e-18	3.20109034922794e-20	10.5904182128498	35.3603575657462	3.00329967390555	NM_016135	ETV7	ETS variant 7
